29,2-9,Handlers-cleaners
29,2-9,Handlers-cleaners
29,2-9,Transport-moving
29,2-9,Sales
29,2-9,Protective-serv
29,2-9,Transport-moving
29,2-9,Sales
29,2-9,Adm-clerical
29,2-9,Machine-op-inspct
29,2-9,Exec-managerial
29,2-9,Prof-specialty
29,2-9,Transport-moving
29,2-9,Sales
29,2-9,Machine-op-inspct
29,2-9,Other-service
29,2-9,Adm-clerical
29,2-9,Machine-op-inspct
29,2-9,Adm-clerical
29,2-9,Prof-specialty
29,2-9,Other-service
29,2-9,Adm-clerical
29,2-9,Other-service
29,2-9,Craft-repair
29,2-9,Prof-specialty
29,2-9,Other-service
29,2-9,Sales
29,2-9,Other-service
29,2-9,Sales
30,1-9,Machine-op-inspct
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Prof-specialty
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Exec-managerial
30,1-9,Transport-moving
30,1-9,Other-service
30,1-9,Transport-moving
30,1-9,Farming-fishing
30,1-9,Other-service
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Tech-support
30,1-9,Other-service
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Protective-serv
30,1-9,Handlers-cleaners
30,1-9,Adm-clerical
30,1-9,Exec-managerial
30,1-9,Adm-clerical
30,1-9,Machine-op-inspct
30,1-9,Tech-support
30,1-9,Adm-clerical
30,1-9,Protective-serv
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Other-service
30,1-9,Sales
30,1-9,Protective-serv
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Tech-support
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Tech-support
30,1-9,Farming-fishing
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Machine-op-inspct
30,1-9,Sales
30,1-9,Machine-op-inspct
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Sales
30,1-9,Farming-fishing
30,1-9,Adm-clerical
30,1-9,Sales
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Machine-op-inspct
30,1-9,Other-service
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Handlers-cleaners
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Exec-managerial
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Protective-serv
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Adm-clerical
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Other-service
30,1-9,Handlers-cleaners
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Handlers-cleaners
30,1-9,Adm-clerical
30,1-9,Protective-serv
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Handlers-cleaners
30,1-9,Handlers-cleaners
30,1-9,Protective-serv
30,1-9,Handlers-cleaners
30,1-9,Adm-clerical
30,1-9,Handlers-cleaners
30,1-9,Transport-moving
30,1-9,Other-service
30,1-9,Sales
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Adm-clerical
30,1-9,Exec-managerial
30,1-9,Prof-specialty
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Farming-fishing
30,1-9,Sales
30,1-9,Adm-clerical
30,1-9,Adm-clerical
30,1-9,Other-service
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Exec-managerial
30,1-9,Sales
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Protective-serv
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Sales
30,1-9,Adm-clerical
30,1-9,Other-service
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Sales
30,1-9,Sales
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Other-service
30,1-9,Machine-op-inspct
30,1-9,Exec-managerial
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Exec-managerial
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Farming-fishing
30,1-9,Farming-fishing
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Tech-support
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Other-service
30,1-9,Adm-clerical
30,1-9,Sales
30,1-9,Protective-serv
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Sales
30,1-9,Prof-specialty
30,1-9,Other-service
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Other-service
30,1-9,Sales
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Exec-managerial
30,1-9,Handlers-cleaners
30,1-9,Other-service
30,1-9,Exec-managerial
30,1-9,Armed-Forces
30,1-9,Sales
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Exec-managerial
30,1-9,Handlers-cleaners
30,1-9,Handlers-cleaners
30,1-9,Other-service
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Adm-clerical
30,1-9,Farming-fishing
30,1-9,Craft-repair
30,1-9,Farming-fishing
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Exec-managerial
30,1-9,Sales
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Machine-op-inspct
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Sales
30,1-9,Craft-repair
30,1-9,Adm-clerical
30,1-9,Exec-managerial
30,1-9,Transport-moving
30,1-9,Other-service
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Prof-specialty
30,1-9,Machine-op-inspct
30,1-9,Prof-specialty
30,1-9,Protective-serv
30,1-9,Tech-support
30,1-9,Other-service
30,1-9,Protective-serv
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Other-service
30,1-9,Other-service
30,1-9,Machine-op-inspct
30,1-9,Handlers-cleaners
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Handlers-cleaners
30,1-9,Adm-clerical
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Other-service
30,1-9,Craft-repair
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Prof-specialty
30,1-9,Sales
30,1-9,Machine-op-inspct
30,1-9,Adm-clerical
30,1-9,Transport-moving
30,1-9,Tech-support
30,1-9,Protective-serv
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Exec-managerial
30,1-9,Exec-managerial
30,1-9,Exec-managerial
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Other-service
30,1-9,Farming-fishing
30,1-9,Handlers-cleaners
30,1-9,Other-service
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Handlers-cleaners
30,1-9,Exec-managerial
30,1-9,Adm-clerical
30,1-9,Craft-repair
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Transport-moving
30,1-9,Priv-house-serv
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Protective-serv
30,1-9,Farming-fishing
30,1-9,Craft-repair
30,1-9,Other-service
30,1-9,Handlers-cleaners
30,1-9,Machine-op-inspct
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Handlers-cleaners
30,1-9,Other-service
30,1-9,Transport-moving
30,1-9,Adm-clerical
30,1-9,Adm-clerical
30,1-9,Sales
30,1-9,Transport-moving
30,1-9,Machine-op-inspct
30,1-9,Handlers-cleaners
30,1-9,Sales
30,1-9,Craft-repair
30,1-9,Transport-moving
30,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Farming-fishing
31,1-9,Adm-clerical
31,1-9,Transport-moving
31,1-9,Prof-specialty
31,1-9,Transport-moving
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Adm-clerical
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Transport-moving
31,1-9,Adm-clerical
31,1-9,Adm-clerical
31,1-9,Exec-managerial
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Sales
31,1-9,Other-service
31,1-9,Sales
31,1-9,Other-service
31,1-9,Handlers-cleaners
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Transport-moving
31,1-9,Transport-moving
31,1-9,Handlers-cleaners
31,1-9,Machine-op-inspct
31,1-9,Sales
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Tech-support
31,1-9,Transport-moving
31,1-9,Exec-managerial
31,1-9,Exec-managerial
31,1-9,Craft-repair
31,1-9,Protective-serv
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Exec-managerial
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Handlers-cleaners
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Tech-support
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Sales
31,1-9,Prof-specialty
31,1-9,Transport-moving
31,1-9,Machine-op-inspct
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Priv-house-serv
31,1-9,Handlers-cleaners
31,1-9,Adm-clerical
31,1-9,Transport-moving
31,1-9,Adm-clerical
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Protective-serv
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Exec-managerial
31,1-9,Handlers-cleaners
31,1-9,Transport-moving
31,1-9,Sales
31,1-9,Machine-op-inspct
31,1-9,Transport-moving
31,1-9,Protective-serv
31,1-9,Adm-clerical
31,1-9,Adm-clerical
31,1-9,Adm-clerical
31,1-9,Machine-op-inspct
31,1-9,Transport-moving
31,1-9,Exec-managerial
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Exec-managerial
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Handlers-cleaners
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Prof-specialty
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Handlers-cleaners
31,1-9,Exec-managerial
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Prof-specialty
31,1-9,Machine-op-inspct
31,1-9,Sales
31,1-9,Protective-serv
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Transport-moving
31,1-9,Handlers-cleaners
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Other-service
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Transport-moving
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Farming-fishing
31,1-9,Farming-fishing
31,1-9,Exec-managerial
31,1-9,Adm-clerical
31,1-9,Machine-op-inspct
31,1-9,Adm-clerical
31,1-9,Farming-fishing
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Farming-fishing
31,1-9,Exec-managerial
31,1-9,Other-service
31,1-9,Handlers-cleaners
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Sales
31,1-9,Exec-managerial
31,1-9,Transport-moving
31,1-9,Handlers-cleaners
31,1-9,Transport-moving
31,1-9,Handlers-cleaners
31,1-9,Machine-op-inspct
31,1-9,Tech-support
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Prof-specialty
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Exec-managerial
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Machine-op-inspct
31,1-9,Other-service
31,1-9,Prof-specialty
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Exec-managerial
31,1-9,Craft-repair
31,1-9,Transport-moving
31,1-9,Sales
31,1-9,Sales
31,1-9,Adm-clerical
31,1-9,Farming-fishing
31,1-9,Farming-fishing
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Other-service
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Farming-fishing
31,1-9,Other-service
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Exec-managerial
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Adm-clerical
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Farming-fishing
31,1-9,Exec-managerial
31,1-9,Handlers-cleaners
31,1-9,Handlers-cleaners
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Protective-serv
31,1-9,Sales
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Adm-clerical
31,1-9,Handlers-cleaners
31,1-9,Farming-fishing
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Exec-managerial
31,1-9,Protective-serv
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Farming-fishing
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Sales
31,1-9,Machine-op-inspct
31,1-9,Sales
31,1-9,Prof-specialty
31,1-9,Sales
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Sales
31,1-9,Transport-moving
31,1-9,Adm-clerical
31,1-9,Prof-specialty
31,1-9,Exec-managerial
31,1-9,Protective-serv
31,1-9,Exec-managerial
31,1-9,Craft-repair
31,1-9,Handlers-cleaners
31,1-9,Prof-specialty
31,1-9,Prof-specialty
31,1-9,Farming-fishing
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Protective-serv
31,1-9,Handlers-cleaners
31,1-9,Farming-fishing
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Transport-moving
31,1-9,Machine-op-inspct
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Handlers-cleaners
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Other-service
31,1-9,Adm-clerical
31,1-9,Protective-serv
31,1-9,Transport-moving
31,1-9,Craft-repair
31,1-9,Sales
31,1-9,Adm-clerical
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Farming-fishing
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Farming-fishing
31,1-9,Craft-repair
31,1-9,Machine-op-inspct
31,1-9,Transport-moving
31,1-9,Other-service
31,1-9,Machine-op-inspct
31,1-9,Machine-op-inspct
31,1-9,Adm-clerical
31,1-9,Other-service
31,1-9,Craft-repair
31,1-9,Other-service
31,1-9,Other-service
31,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Other-service
32,1-9,Handlers-cleaners
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Exec-managerial
32,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Protective-serv
32,1-9,Adm-clerical
32,1-9,Handlers-cleaners
32,1-9,Other-service
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Adm-clerical
32,1-9,Adm-clerical
32,1-9,Priv-house-serv
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Handlers-cleaners
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Prof-specialty
32,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Exec-managerial
32,1-9,Adm-clerical
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Tech-support
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Adm-clerical
32,1-9,Other-service
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Other-service
32,1-9,Exec-managerial
32,1-9,Transport-moving
32,1-9,Exec-managerial
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Farming-fishing
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Protective-serv
32,1-9,Handlers-cleaners
32,1-9,Other-service
32,1-9,Farming-fishing
32,1-9,Prof-specialty
32,1-9,Transport-moving
32,1-9,Other-service
32,1-9,Sales
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Farming-fishing
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Exec-managerial
32,1-9,Other-service
32,1-9,Handlers-cleaners
32,1-9,Other-service
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Handlers-cleaners
32,1-9,Protective-serv
32,1-9,Farming-fishing
32,1-9,Craft-repair
32,1-9,Protective-serv
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Handlers-cleaners
32,1-9,Adm-clerical
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Adm-clerical
32,1-9,Sales
32,1-9,Transport-moving
32,1-9,Priv-house-serv
32,1-9,Adm-clerical
32,1-9,Prof-specialty
32,1-9,Craft-repair
32,1-9,Tech-support
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Protective-serv
32,1-9,Adm-clerical
32,1-9,Protective-serv
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Farming-fishing
32,1-9,Transport-moving
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Exec-managerial
32,1-9,Other-service
32,1-9,Sales
32,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Exec-managerial
32,1-9,Craft-repair
32,1-9,Farming-fishing
32,1-9,Exec-managerial
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Handlers-cleaners
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Priv-house-serv
32,1-9,Sales
32,1-9,Transport-moving
32,1-9,Transport-moving
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Other-service
32,1-9,Sales
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Exec-managerial
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Adm-clerical
32,1-9,Adm-clerical
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Adm-clerical
32,1-9,Transport-moving
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Sales
32,1-9,Transport-moving
32,1-9,Other-service
32,1-9,Handlers-cleaners
32,1-9,Machine-op-inspct
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Tech-support
32,1-9,Protective-serv
32,1-9,Machine-op-inspct
32,1-9,Exec-managerial
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Protective-serv
32,1-9,Farming-fishing
32,1-9,Handlers-cleaners
32,1-9,Farming-fishing
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Tech-support
32,1-9,Sales
32,1-9,Other-service
32,1-9,Handlers-cleaners
32,1-9,Transport-moving
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Transport-moving
32,1-9,Farming-fishing
32,1-9,Exec-managerial
32,1-9,Other-service
32,1-9,Exec-managerial
32,1-9,Transport-moving
32,1-9,Transport-moving
32,1-9,Handlers-cleaners
32,1-9,Exec-managerial
32,1-9,Machine-op-inspct
32,1-9,Adm-clerical
32,1-9,Transport-moving
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Machine-op-inspct
32,1-9,Craft-repair
32,1-9,Handlers-cleaners
32,1-9,Exec-managerial
32,1-9,Handlers-cleaners
32,1-9,Craft-repair
32,1-9,Sales
32,1-9,Exec-managerial
32,1-9,Handlers-cleaners
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Farming-fishing
32,1-9,Transport-moving
32,1-9,Machine-op-inspct
32,1-9,Sales
32,1-9,Handlers-cleaners
32,1-9,Craft-repair
32,1-9,Other-service
32,1-9,Machine-op-inspct
32,1-9,Other-service
32,1-9,Craft-repair
32,1-9,Adm-clerical
32,1-9,Craft-repair
32,1-9,Adm-clerical
32,1-9,Handlers-cleaners
32,1-9,Craft-repair
32,1-9,Craft-repair
32,1-9,Exec-managerial
